receipt_id,room_no,room_member_id,receipt_type,input_method,image_url,image_hash,ocr_status,store_name,total_amount,amount,receipt_issued_at,address,center_lat,center_lng,split_group_id,good_price_store_id,good_price_store_name,good_price_store_address,good_price_matched,good_price_verified_at,confirmed,created_at,updated_at
705002,257,300991,COMBINED,MANUAL,,,MANUAL,광주육전,9200,9200,2024-04-17 11:04:49,광주 서구 치평로 8,35.1525838,126.8497782,,GP_GWANGJU_KR_002,광주육전,광주 서구 치평로 8,1,2024-04-17 12:04:49,1,2024-04-17 11:34:49,2024-04-17 12:24:49
705003,137,300522,COMBINED,MANUAL,,,MANUAL,닭꼬치골목,18200,18200,2026-02-19 06:01:41,부산 해운대구 샘플로 17,35.1610585,129.1596118,,,,,0,,1,2026-02-19 06:20:41,2026-02-19 06:43:41
705004,319,301236,COMBINED,CAMERA,https://storage.beggar.dev/receipts/705004.jpg,8767fb0950958dea5fffb94198d4f57d51070174f9ba24cf9fd2d168a7735e22,SUCCESS,사케바,23200,23200,2024-01-10 23:12:42,서울 마포구 샘플로 81,37.545435,126.9571028,,,,,0,,0,2024-01-10 23:18:42,2024-01-10 23:23:42
705005,637,302496,COMBINED,GALLERY,https://storage.beggar.dev/receipts/705005.jpg,a21466a55c357231d820bf4793682892bc7713372b9d0419053ee018dbf72b96,SUCCESS,맛있는 김치찌개,8300,8300,2024-10-04 16:39:43,서울 종로구 샘플로 56,37.5690259,126.9791988,,,,,0,,0,2024-10-04 17:01:43,2024-10-04 17:48:43
705006,538,302108,COMBINED,MANUAL,,,MANUAL,이탈리안키친,23700,23700,2026-05-30 12:07:40,서울 마포구 샘플로 31,37.5492283,126.9519383,,,,,0,,1,2026-05-30 12:28:40,2026-05-30 13:15:40
705007,130,300497,COMBINED,GALLERY,https://storage.beggar.dev/receipts/705007.jpg,a7e7c9eef384d92370a97cbb39c1037ffbc3dbb187c45fa47843798931ac32f0,SUCCESS,강남설렁탕,8600,8600,2024-06-07 22:57:04,서울 강남구 역삼로 34,37.499647,127.029622,,GP_GANGNAM_KR_002,강남설렁탕,서울 강남구 역삼로 34,1,2024-06-07 23:12:04,0,2024-06-07 23:00:04,2024-06-07 23:19:04
705008,534,302094,COMBINED,MANUAL,,,MANUAL,팬더짜장,15900,15900,2025-06-17 01:42:30,경기 안양시 만안구 샘플로 70,37.3977116,126.9538042,,,,,0,,1,2025-06-17 01:50:30,2025-06-17 02:44:30
705009,160,300614,COMBINED,CAMERA,https://storage.beggar.dev/receipts/705009.jpg,e268dae7632c148ec4e998fd6567140d93a19eeacd4c1536382b82e3e2189be0,SUCCESS,팬더짜장,11300,11300,2024-04-14 21:19:12,경기 안양시 만안구 샘플로 27,37.3987401,126.9485988,,,,,0,,0,2024-04-14 21:29:12,2024-04-14 22:08:12
705010,393,301548,COMBINED,MANUAL,,,MANUAL,김밥나라,16100,16100,2024-10-28 08:21:07,대구 중구 샘플로 10,35.868894,128.5918307,,,,,0,,1,2024-10-28 08:30:07,2024-10-28 09:06:07
705011,131,300500,COMBINED,MANUAL,,,MANUAL,붕어빵포차,16200,16200,2024-08-25 19:07:08,광주 서구 샘플로 69,35.1504489,126.8569767,,,,,0,,1,2024-08-25 19:35:08,2024-08-25 20:15:08
705012,168,300639,COMBINED,MANUAL,,,MANUAL,스시히로,23900,23900,2025-09-22 14:34:23,부산 해운대구 샘플로 23,35.1631822,129.1640266,,,,,0,,1,2025-09-22 15:00:23,2025-09-22 15:46:23
705013,152,300583,COMBINED,MANUAL,,,MANUAL,안양짜장,8000,8000,2025-04-24 00:45:20,경기 안양시 만안구 박달로 8,37.3876454,126.952529,,GP_ANYANG_CN_001,안양짜장,경기 안양시 만안구 박달로 8,1,2025-04-24 02:22:20,1,2025-04-24 00:49:20,2025-04-24 00:53:20
705014,294,301149,COMBINED,MANUAL,,,MANUAL,수원짬뽕,8000,8000,2025-10-26 04:55:45,경기 수원시 팔달구 창룡대로 9,37.2856372,127.0206401,,GP_SUWON_CN_001,수원짬뽕,경기 수원시 팔달구 창룡대로 9,1,2025-10-26 06:41:45,1,2025-10-26 04:56:45,2025-10-26 05:09:45
705015,670,302636,COMBINED,MANUAL,,,MANUAL,마포라멘,9700,9700,2025-03-06 23:48:42,서울 마포구 월드컵북로 20,37.5621978,126.9241575,,GP_MAPO_JP_001,마포라멘,서울 마포구 월드컵북로 20,1,2025-03-07 00:21:42,1,2025-03-06 23:57:42,2025-03-07 00:27:42
705016,229,300886,COMBINED,MANUAL,,,MANUAL,마포순대,8300,8300,2024-07-13 16:36:21,서울 마포구 독막로 15,37.5457266,126.9472449,,GP_MAPO_KR_002,마포순대,서울 마포구 독막로 15,1,2024-07-13 17:42:21,1,2024-07-13 16:51:21,2024-07-13 17:51:21
705017,238,300916,COMBINED,GALLERY,https://storage.beggar.dev/receipts/705017.jpg,2be6850e8039f90cb44fe08246cdba22542c47ff90594806a91882f8d1d20d13,SUCCESS,마포순대,8400,8400,2024-05-29 22:21:29,서울 마포구 독막로 15,37.5447377,126.9480614,,GP_MAPO_KR_002,마포순대,서울 마포구 독막로 15,1,2024-05-30 00:17:29,0,2024-05-29 22:24:29,2024-05-29 22:50:29
705018,577,302248,COMBINED,GALLERY,https://storage.beggar.dev/receipts/705018.jpg,c37d4afc94b0b698ff9a7eb1f8363094d55c596cf0c8a7193a607f751090e411,SUCCESS,크림파스타하우스,12400,12400,2025-02-22 10:09:19,서울 종로구 샘플로 57,37.5737282,126.9753296,,,,,0,,0,2025-02-22 10:22:19,2025-02-22 11:21:19
705019,397,301568,COMBINED,MANUAL,,,MANUAL,광주짬뽕,8800,8800,2024-07-24 23:14:41,광주 서구 화정로 5,35.1537365,126.853608,,GP_GWANGJU_CN_001,광주짬뽕,광주 서구 화정로 5,1,2024-07-25 00:25:41,1,2024-07-24 23:17:41,2024-07-25 00:06:41
705020,164,300628,COMBINED,MANUAL,,,MANUAL,분식왕,15200,15200,2025-03-03 02:13:59,경기 수원시 팔달구 샘플로 91,37.2883626,127.0162424,,,,,0,,1,2025-03-03 02:33:59,2025-03-03 03:23:59
705021,84,300314,COMBINED,MANUAL,,,MANUAL,사천마라탕,8100,8100,2024-05-05 16:36:39,부산 해운대구 샘플로 2,35.158256,129.161834,,,,,0,,1,2024-05-05 17:02:39,2024-05-05 17:20:39
705022,532,302087,COMBINED,MANUAL,,,MANUAL,진짜국밥,21500,21500,2025-09-21 13:28:40,대전 서구 샘플로 60,36.3530929,127.3796901,,,,,0,,1,2025-09-21 13:45:40,2025-09-21 14:32:40
705023,110,300412,COMBINED,MANUAL,,,MANUAL,타코야키,10800,10800,2024-03-21 22:30:14,서울 강남구 샘플로 74,37.4988156,127.0258914,,,,,0,,1,2024-03-21 22:58:14,2024-03-21 23:38:14
705024,82,300303,COMBINED,MANUAL,,,MANUAL,사천마라탕,11300,11300,2024-10-04 05:14:30,서울 강남구 샘플로 95,37.5021322,127.0271926,,,,,0,,1,2024-10-04 05:18:30,2024-10-04 05:53:30
705025,342,301331,COMBINED,MANUAL,,,MANUAL,황금루,17700,17700,2024-10-23 15:59:56,대전 서구 샘플로 56,36.3460734,127.3883124,,,,,0,,1,2024-10-23 16:22:56,2024-10-23 16:59:56
705026,51,300186,COMBINED,MANUAL,,,MANUAL,타코야키,17000,17000,2025-02-11 23:07:51,서울 강남구 샘플로 94,37.4983683,127.0258986,,,,,0,,1,2025-02-11 23:24:51,2025-02-12 00:21:51
705027,564,302202,COMBINED,GALLERY,https://storage.beggar.dev/receipts/705027.jpg,9dcea67bf4f1c8bd122c7e4e357d251751c5c02538a2cd7013b608818de6d904,FAILED,오돌뼈집,11100,11100,2024-10-01 02:56:13,대구 중구 샘플로 8,35.8710811,128.5939891,,,,,0,,0,2024-10-01 03:03:13,2024-10-01 03:38:13
705028,346,301349,COMBINED,GALLERY,https://storage.beggar.dev/receipts/705028.jpg,69e9750a39b9bff4007e8940c36d2c7e95bbf119ac5af0c6c4cf01d476de79a9,SUCCESS,베이징덕,10300,10300,2024-05-26 15:50:57,광주 서구 샘플로 70,35.1501756,126.8484944,,,,,0,,0,2024-05-26 16:13:57,2024-05-26 16:18:57
705029,83,300311,COMBINED,MANUAL,,,MANUAL,홍콩반점,24100,24100,2025-06-13 14:11:15,서울 강남구 샘플로 90,37.498495,127.0258038,,,,,0,,1,2025-06-13 14:39:15,2025-06-13 15:13:15
705030,630,302466,COMBINED,MANUAL,,,MANUAL,된장찌개마을,8800,8800,2024-12-17 23:36:47,대구 중구 샘플로 18,35.8721135,128.5939042,,,,,0,,1,2024-12-17 23:51:47,2024-12-18 00:14:47
705031,97,300355,COMBINED,MANUAL,,,MANUAL,대구탕수육,11800,11800,2025-06-02 21:17:19,대구 중구 달구벌대로 33,35.8702373,128.5939238,,GP_DAEGU_CN_001,대구탕수육,대구 중구 달구벌대로 33,1,2025-06-02 21:55:19,1,2025-06-02 21:23:19,2025-06-02 22:06:19
705032,651,302554,COMBINED,MANUAL,,,MANUAL,홈그릴,12400,12400,2024-06-25 20:22:03,경기 안양시 만안구 샘플로 9,37.3947701,126.9476228,,,,,0,,1,2024-06-25 20:49:03,2024-06-25 21:11:03
705033,173,300657,COMBINED,MANUAL,,,MANUAL,버거앤,10500,10500,2025-02-09 06:54:25,경기 수원시 팔달구 샘플로 69,37.2865025,127.0186855,,,,,0,,1,2025-02-09 07:23:25,2025-02-09 08:03:25
705034,694,302734,COMBINED,MANUAL,,,MANUAL,해운대분식,8000,8000,2025-06-02 08:42:10,부산 해운대구 구남로 22,35.1588949,129.1581027,,GP_BUSAN_ETC_001,해운대분식,부산 해운대구 구남로 22,1,2025-06-02 08:52:10,1,2025-06-02 08:49:10,2025-06-02 09:23:10
705035,588,302292,COMBINED,GALLERY,https://storage.beggar.dev/receipts/705035.jpg,edbab5270d43d70b87172e777312efe9ea8f85f8f7e104dab524889e99b9b07d,SUCCESS,분식왕,15800,15800,2025-02-22 22:20:25,서울 종로구 샘플로 92,37.5704954,126.9838924,,,,,0,,0,2025-02-22 22:44:25,2025-02-22 23:42:25
705036,437,301714,COMBINED,MANUAL,,,MANUAL,브런치카페,17200,17200,2024-02-07 10:35:47,서울 종로구 샘플로 17,37.5689928,126.9815573,,,,,0,,1,2024-02-07 11:03:47,2024-02-07 11:03:47
705037,140,300533,COMBINED,MANUAL,,,MANUAL,수원토스트,8000,8000,2025-07-22 22:12:25,경기 수원시 팔달구 매산로 11,37.2878762,127.0139955,,GP_SUWON_ETC_001,수원토스트,경기 수원시 팔달구 매산로 11,1,2025-07-22 22:24:25,1,2025-07-22 22:25:25,2025-07-22 22:54:25
705038,247,300951,COMBINED,MANUAL,,,MANUAL,붕어빵포차,11100,11100,2025-03-23 10:09:27,서울 강남구 샘플로 65,37.5011602,127.0315817,,,,,0,,1,2025-03-23 10:31:27,2025-03-23 10:46:27
705039,529,302076,COMBINED,MANUAL,,,MANUAL,브런치카페,19600,19600,2024-10-17 09:16:56,부산 해운대구 샘플로 7,35.1632631,129.1670531,,,,,0,,1,2024-10-17 09:39:56,2024-10-17 10:04:56
705040,593,302317,COMBINED,MANUAL,,,MANUAL,맛있는 김치찌개,11700,11700,2025-10-17 00:36:25,서울 마포구 샘플로 55,37.552001,126.9574696,,,,,0,,1,2025-10-17 00:52:25,2025-10-17 01:01:25
705041,218,300841,COMBINED,MANUAL,,,MANUAL,뚝배기청국장,18700,18700,2024-02-19 21:26:35,서울 종로구 샘플로 94,37.5684616,126.976066,,,,,0,,1,2024-02-19 21:43:35,2024-02-19 22:32:35
705042,551,302152,COMBINED,GALLERY,https://storage.beggar.dev/receipts/705042.jpg,d289a47ecb285bdc1767b29c54e1339d93441aafcdce7488d0f4d3ecbf00e72b,FAILED,타코야키,15600,15600,2025-01-14 08:49:40,대전 서구 샘플로 61,36.3510151,127.3882577,,,,,0,,0,2025-01-14 09:08:40,2025-01-14 09:36:40
705043,324,301258,COMBINED,MANUAL,,,MANUAL,해운대분식,8000,8000,2025-02-10 07:55:41,부산 해운대구 구남로 22,35.1574974,129.1580889,,GP_BUSAN_ETC_001,해운대분식,부산 해운대구 구남로 22,1,2025-02-10 08:21:41,1,2025-02-10 08:24:41,2025-02-10 09:11:41
705044,636,302494,COMBINED,GALLERY,https://storage.beggar.dev/receipts/705044.jpg,9ff64d8ad41a2cd9751dbb154a2351f00c227c787d1148bf65c09ce5524081ce,SUCCESS,해운대스테이크,12900,12900,2025-03-19 15:35:37,부산 해운대구 달맞이길 55,35.1657068,129.1716337,,GP_BUSAN_WS_001,해운대스테이크,부산 해운대구 달맞이길 55,1,2025-03-19 15:49:37,0,2025-03-19 16:01:37,2025-03-19 16:10:37
705045,349,301364,COMBINED,MANUAL,,,MANUAL,홍콩반점,29700,29700,2024-11-30 08:52:32,광주 서구 샘플로 16,35.1515182,126.8527408,,,,,0,,1,2024-11-30 09:08:32,2024-11-30 09:09:32
705046,559,302181,COMBINED,GALLERY,https://storage.beggar.dev/receipts/705046.jpg,5121aa4b76b113274125d65a67190db30835b3b47660a452d1f740c9788432e4,SUCCESS,광주짬뽕,8000,8000,2025-09-21 05:17:49,광주 서구 화정로 5,35.1538649,126.8544935,,GP_GWANGJU_CN_001,광주짬뽕,광주 서구 화정로 5,1,2025-09-21 06:06:49,0,2025-09-21 05:42:49,2025-09-21 05:59:49
705047,563,302198,COMBINED,MANUAL,,,MANUAL,붕어빵포차,8400,8400,2024-09-02 23:38:05,서울 종로구 샘플로 71,37.5740981,126.9795844,,,,,0,,1,2024-09-02 23:59:05,2024-09-03 00:21:05
705048,610,302383,COMBINED,CAMERA,https://storage.beggar.dev/receipts/705048.jpg,8aad4a102203e95cc3d300ba308aa99368d063b758ad08455dfb5a445ed79968,SUCCESS,사케바,13100,13100,2025-02-24 14:13:33,대전 서구 샘플로 22,36.3479828,127.3883006,,,,,0,,0,2025-02-24 14:30:33,2025-02-24 15:05:33
705049,551,302154,COMBINED,MANUAL,,,MANUAL,대전라멘,9500,9500,2025-01-16 07:53:39,대전 서구 한밭대로 30,36.3501872,127.3863931,,GP_DAEJEON_JP_001,대전라멘,대전 서구 한밭대로 30,1,2025-01-16 09:50:39,1,2025-01-16 07:59:39,2025-01-16 08:51:39
705050,498,301946,COMBINED,MANUAL,,,MANUAL,타코야키,25600,25600,2025-01-15 11:10:40,서울 성동구 샘플로 53,37.5616844,127.0323344,,,,,0,,1,2025-01-15 11:23:40,2025-01-15 11:46:40
705051,87,300324,COMBINED,MANUAL,,,MANUAL,해운대짜장,8000,8000,2024-04-16 02:26:38,부산 해운대구 좌동로 8,35.1693139,129.1812736,,GP_BUSAN_CN_001,해운대짜장,부산 해운대구 좌동로 8,1,2024-04-16 04:06:38,1,2024-04-16 02:38:38,2024-04-16 02:39:38
705052,118,300441,COMBINED,MANUAL,,,MANUAL,로마파스타,17700,17700,2024-01-07 02:26:16,광주 서구 샘플로 52,35.1520015,126.8478298,,,,,0,,1,2024-01-07 02:30:16,2024-01-07 03:14:16
705053,419,301653,COMBINED,MANUAL,,,MANUAL,수원짬뽕,8000,8000,2024-10-10 11:36:28,경기 수원시 팔달구 창룡대로 9,37.2840943,127.0193898,,GP_SUWON_CN_001,수원짬뽕,경기 수원시 팔달구 창룡대로 9,1,2024-10-10 13:26:28,1,2024-10-10 11:49:28,2024-10-10 12:24:28
705054,320,301237,COMBINED,MANUAL,,,MANUAL,라멘야,10100,10100,2024-06-21 02:13:39,경기 안양시 만안구 샘플로 39,37.3911201,126.948273,,,,,0,,1,2024-06-21 02:15:39,2024-06-21 03:13:39
705055,681,302689,COMBINED,MANUAL,,,MANUAL,분식왕,8500,8500,2026-06-14 08:09:46,대구 중구 샘플로 96,35.8758934,128.5990847,,,,,0,,1,2026-06-14 08:23:46,2026-06-14 09:17:46
705056,504,301971,COMBINED,CAMERA,https://storage.beggar.dev/receipts/705056.jpg,515d9e5d57013b0acfa03ac5f65b4c4baaa2ad3efd987b8fa0e441cc85103b15,SUCCESS,크림파스타하우스,19300,19300,2024-11-30 21:38:21,부산 해운대구 샘플로 72,35.1601866,129.1637481,,,,,0,,0,2024-11-30 22:04:21,2024-11-30 22:52:21
705057,445,301743,COMBINED,MANUAL,,,MANUAL,대전토스트,8000,8000,2025-11-25 18:31:48,대전 서구 둔산로 20,36.350463,127.3849511,,GP_DAEJEON_ETC_001,대전토스트,대전 서구 둔산로 20,1,2025-11-25 19:54:48,1,2025-11-25 18:40:48,2025-11-25 19:04:48
705058,640,302508,COMBINED,MANUAL,,,MANUAL,부대찌개집,11900,11900,2024-12-12 00:34:08,부산 해운대구 샘플로 19,35.1666298,129.1592403,,,,,0,,1,2024-12-12 00:48:08,2024-12-12 01:31:08
705059,94,300344,COMBINED,CAMERA,https://storage.beggar.dev/receipts/705059.jpg,7e3f44b692fa3caba03dad9fdd4c13e7ed659e14685b768b2c3b85375adc3170,SUCCESS,황금루,12200,12200,2024-03-06 00:47:45,경기 안양시 만안구 샘플로 77,37.3959356,126.9529133,,,,,0,,0,2024-03-06 00:48:45,2024-03-06 01:17:45
705060,11,300038,COMBINED,GALLERY,https://storage.beggar.dev/receipts/705060.jpg,970b7891cf4a91eaae8a7e5e41a6628a1723f99a84703a6c0ce2db4e5b7f70dc,SUCCESS,닭꼬치골목,14300,14300,2025-01-10 18:45:55,대전 서구 샘플로 94,36.3465453,127.3869669,,,,,0,,0,2025-01-10 18:52:55,2025-01-10 19:25:55
705061,502,301961,COMBINED,CAMERA,https://storage.beggar.dev/receipts/705061.jpg,9630009040e0b3f43083f0de700559f1ff5ef0d08f0a50ca67518018f319efc5,SUCCESS,대구파스타,9800,9800,2024-06-03 09:33:02,대구 중구 국채보상로 77,35.8733904,128.5955967,,GP_DAEGU_WS_001,대구파스타,대구 중구 국채보상로 77,1,2024-06-03 11:20:02,0,2024-06-03 09:55:02,2024-06-03 10:52:02
705062,298,301158,COMBINED,GALLERY,https://storage.beggar.dev/receipts/705062.jpg,438fe47aee8050d64a5cfae6c414ea02e82878052fe0927f1211ea41b8f2d588,SUCCESS,브런치카페,13600,13600,2024-02-24 12:41:46,광주 서구 샘플로 35,35.1528243,126.8502361,,,,,0,,0,2024-02-24 12:42:46,2024-02-24 12:59:46
705063,373,301459,COMBINED,CAMERA,https://storage.beggar.dev/receipts/705063.jpg,7691ad72442e3131a7f5d90d436586ed086c909b0fd7927cbcc39f563e69f764,SUCCESS,성수샌드,8000,8000,2025-03-11 00:47:54,서울 성동구 서울숲2길 4,37.5437789,127.0453408,,GP_SEONGDONG_ETC_001,성수샌드,서울 성동구 서울숲2길 4,1,2025-03-11 01:46:54,0,2025-03-11 01:01:54,2025-03-11 01:59:54
705064,363,301417,COMBINED,MANUAL,,,MANUAL,토스트천국,25800,25800,2024-01-26 07:34:30,서울 강남구 샘플로 52,37.4988762,127.0257545,,,,,0,,1,2024-01-26 07:55:30,2024-01-26 08:32:30
705065,365,301428,COMBINED,MANUAL,,,MANUAL,사케바,16500,16500,2025-02-24 14:35:35,광주 서구 샘플로 92,35.1526441,126.8572422,,,,,0,,1,2025-02-24 14:48:35,2025-02-24 15:30:35
705066,226,300873,COMBINED,CAMERA,https://storage.beggar.dev/receipts/705066.jpg,cfdec59085eca5828dcc41d29be16d26a992ce1f06aa6a7c7350d31833cce8ec,SUCCESS,브런치카페,12300,12300,2024-03-29 13:20:12,서울 성동구 샘플로 39,37.5677954,127.0339251,,,,,0,,0,2024-03-29 13:24:12,2024-03-29 13:49:12
705067,434,301706,COMBINED,MANUAL,,,MANUAL,팔달순대,8000,8000,2024-08-14 20:10:45,경기 수원시 팔달구 향교로 5,37.2813824,127.0172664,,GP_SUWON_KR_002,팔달순대,경기 수원시 팔달구 향교로 5,1,2024-08-14 20:59:45,1,2024-08-14 20:34:45,2024-08-14 20:56:45
705068,409,301612,COMBINED,MANUAL,,,MANUAL,호떡집,11600,11600,2025-02-21 06:45:13,경기 수원시 팔달구 샘플로 65,37.279329,127.0111278,,,,,0,,1,2025-02-21 06:46:13,2025-02-21 07:04:13
705069,633,302480,COMBINED,MANUAL,,,MANUAL,광주짬뽕,8100,8100,2024-10-27 01:18:34,광주 서구 화정로 5,35.1531907,126.8531712,,GP_GWANGJU_CN_001,광주짬뽕,광주 서구 화정로 5,1,2024-10-27 01:57:34,1,2024-10-27 01:32:34,2024-10-27 01:55:34
705070,493,301925,COMBINED,CAMERA,https://storage.beggar.dev/receipts/705070.jpg,27d53f6b8cb373445525e2fbea6f9d1070491ef8c2810a3cf6a192bc6f1598a1,SUCCESS,홈그릴,11500,11500,2024-06-19 07:32:26,서울 종로구 샘플로 33,37.576905,126.9765663,,,,,0,,0,2024-06-19 07:39:26,2024-06-19 08:18:26
705071,51,300185,COMBINED,MANUAL,,,MANUAL,라멘야,11800,11800,2025-02-06 16:30:20,서울 강남구 샘플로 48,37.5028895,127.0253239,,,,,0,,1,2025-02-06 16:32:20,2025-02-06 17:29:20
705072,215,300826,COMBINED,CAMERA,https://storage.beggar.dev/receipts/705072.jpg,0f34ce6a2ae29f49f9fc9196a6802376e4ec7a53b7a808178faa6e2041b1ab0b,SUCCESS,덴동집,19200,19200,2025-03-14 08:40:40,서울 강남구 샘플로 86,37.4943927,127.0307801,,,,,0,,0,2025-03-14 08:42:40,2025-03-14 08:50:40
705073,330,301282,COMBINED,CAMERA,https://storage.beggar.dev/receipts/705073.jpg,e59146100c65b18ffb5b709d49666a5249b9e6761c5abde39100bdd1b0736858,SUCCESS,대전갈비탕,9900,9900,2024-08-06 07:41:31,대전 서구 계백로 22,36.3488209,127.3817136,,GP_DAEJEON_KR_002,대전갈비탕,대전 서구 계백로 22,1,2024-08-06 09:09:31,0,2024-08-06 08:07:31,2024-08-06 08:13:31
705074,378,301482,COMBINED,CAMERA,https://storage.beggar.dev/receipts/705074.jpg,29dd5adccc5e6258b508a74a95679c0fdd99170e8791043231d0eda31fa248a6,SUCCESS,해운대초밥,11800,11800,2024-03-05 19:40:19,부산 해운대구 해운대해변로 100,35.1583761,129.1612185,,GP_BUSAN_JP_001,해운대초밥,부산 해운대구 해운대해변로 100,1,2024-03-05 20:17:19,0,2024-03-05 19:46:19,2024-03-05 20:44:19
705075,48,300172,COMBINED,CAMERA,https://storage.beggar.dev/receipts/705075.jpg,998bf1e3cd4ba9f6b0607e09adf458106a2aabd8bc0c7fefc50cf609e09cb075,SUCCESS,한솥도시락,13300,13300,2025-01-28 05:59:59,서울 마포구 샘플로 46,37.5496058,126.9496115,,,,,0,,0,2025-01-28 06:02:59,2025-01-28 06:08:59
705076,407,301603,COMBINED,CAMERA,https://storage.beggar.dev/receipts/705076.jpg,ac2890507645e22fad1fb83256dda4714e631bd202f78cdd5f468aac388f369b,SUCCESS,로마파스타,16200,16200,2024-03-26 20:37:48,경기 수원시 팔달구 샘플로 44,37.2871322,127.0171433,,,,,0,,0,2024-03-26 20:46:48,2024-03-26 21:38:48
705077,559,302181,COMBINED,MANUAL,,,MANUAL,황금루,11900,11900,2025-05-09 02:06:20,광주 서구 샘플로 49,35.1501304,126.8571034,,,,,0,,1,2025-05-09 02:10:20,2025-05-09 03:05:20
705078,122,300460,COMBINED,MANUAL,,,MANUAL,종로파스타,9100,9100,2025-03-03 18:31:35,서울 종로구 율곡로 20,37.5750832,126.9894082,,GP_JONGNO_WS_001,종로파스타,서울 종로구 율곡로 20,1,2025-03-03 19:22:35,1,2025-03-03 18:47:35,2025-03-03 18:47:35
705079,643,302525,COMBINED,MANUAL,,,MANUAL,맛있는 김치찌개,29900,29900,2024-03-28 06:25:34,부산 해운대구 샘플로 10,35.1596182,129.1605291,,,,,0,,1,2024-03-28 06:38:34,2024-03-28 07:37:34
705080,190,300724,COMBINED,MANUAL,,,MANUAL,홈그릴,11800,11800,2024-11-28 16:37:46,서울 마포구 샘플로 26,37.5441814,126.9541465,,,,,0,,1,2024-11-28 16:46:46,2024-11-28 17:31:46
705081,387,301520,COMBINED,GALLERY,https://storage.beggar.dev/receipts/705081.jpg,02d4112c89784b37cf9472de83ab86b4b0ed617c6c44916b67dce2e3e970020a,SUCCESS,타코야키,9700,9700,2024-09-05 19:11:25,서울 마포구 샘플로 38,37.5467402,126.9488688,,,,,0,,0,2024-09-05 19:22:25,2024-09-05 19:36:25
705082,135,300514,COMBINED,MANUAL,,,MANUAL,대구파스타,10400,10400,2025-06-05 13:53:31,대구 중구 국채보상로 77,35.8727446,128.5952382,,GP_DAEGU_WS_001,대구파스타,대구 중구 국채보상로 77,1,2025-06-05 14:57:31,1,2025-06-05 14:16:31,2025-06-05 14:51:31
705083,64,300229,COMBINED,MANUAL,,,MANUAL,해운대분식,8000,8000,2026-04-25 11:08:24,부산 해운대구 구남로 22,35.1574711,129.1599214,,GP_BUSAN_ETC_001,해운대분식,부산 해운대구 구남로 22,1,2026-04-25 11:49:24,1,2026-04-25 11:18:24,2026-04-25 11:51:24
705084,439,301721,COMBINED,MANUAL,,,MANUAL,김밥나라,9600,9600,2024-10-28 08:46:08,서울 마포구 샘플로 45,37.5496364,126.9525836,,,,,0,,1,2024-10-28 08:49:08,2024-10-28 09:44:08
705085,377,301477,COMBINED,CAMERA,https://storage.beggar.dev/receipts/705085.jpg,d5e907abe241a111d5c57cf660eb874fe7dcec6926dd4b5191e784a6242c84d5,SUCCESS,종로파스타,8000,8000,2024-02-18 21:23:31,서울 종로구 율곡로 20,37.5752818,126.9907836,,GP_JONGNO_WS_001,종로파스타,서울 종로구 율곡로 20,1,2024-02-18 23:00:31,0,2024-02-18 21:34:31,2024-02-18 21:54:31
705086,534,302094,COMBINED,GALLERY,https://storage.beggar.dev/receipts/705086.jpg,417a6c82dd758b7cbbaae347edc4dc2f366cdb6e8d2737ad1c57cbbdbfbe36f9,SUCCESS,안양짜장,8000,8000,2025-05-13 15:41:22,경기 안양시 만안구 박달로 8,37.3887315,126.9531312,,GP_ANYANG_CN_001,안양짜장,경기 안양시 만안구 박달로 8,1,2025-05-13 17:18:22,0,2025-05-13 16:11:22,2025-05-13 16:32:22
